env.version	env	OK	String:11.4.5-MariaDB
env.sqlmode	env	OK	String:IGNORE_SPACE,STRICT_TRANS_TABLES,ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION
env.tz	env	OK	String:SYSTEM
env.charset	env	OK	String:utf8mb4
env.collation	env	OK	String:utf8mb4_general_ci
env.recursion	env	OK	BigInteger:1000
env.sqlmodedb	env	OK	String:IGNORE_SPACE,STRICT_TRANS_TABLES,ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION
setup.arrtab	setup	OK	<nors>
setup.arrins	setup	OK	<nors>
setup.jsontab	setup	OK	<nors>
setup.jsonins	setup	OK	<nors>
jt.c1	explode	OK	Integer:1
jt.c2	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'JSON), '$[*]' COLUMNS (v INT PATH '$')) jt' at line 1
jt.c3	explode	OK	Integer:10
jt.c4	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '(v INT PATH '$'))' at line 1
lat.c1	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '(SELECT e.id AS z) x' at line 1
lat.c2	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '(SELECT e.id AS z) x' at line 1
lat.c3	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '(SELECT e.id AS z) x ON TRUE' at line 1
lat.c4	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '(SELECT e.id AS z) AS x ON 1=1' at line 1
lat.c5	explode	ERR	(conn=4) Unknown table 'e' in SELECT
lat.c6	explode	ERR	(conn=4) Unknown table 'e' in SELECT
cor.scalar	explode	OK	Integer:1
cor.exists	explode	OK	Long:4
cor.tblfn1	explode	OK	Long:9
cor.tblfn2	explode	OK	Long:5
cor.tblfn3	explode	OK	Long:10
cor.tblfn4	explode	OK	Long:4
cor.tblfn5	explode	OK	BigDecimal:100
cor.tblfn6	explode	OK	Long:4
cor.seqcorr	explode	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '(t.arr)' at line 1
cor.unionnum	explode	OK	BigDecimal:100
rec.basic	explode	OK	Long:6
rec.explode1	explode	OK	Long:4
rec.explode2	explode	OK	BigDecimal:100
rec.explode3	explode	OK	String:1:10,1:20,1:30,2:40
rec.explodeagg	explode	OK	String:[10,20,30]
rec.filtermap	explode	OK	Integer:1
js.array	json	OK	String:[1, 2, 3]
js.object	json	OK	String:{"a": 1, "b": "x"}
js.arrayagg	json	OK	String:[1,2,3,4,5]
js.arrayaggord	json	OK	String:[5,4,3,2,1]
js.arrayagglim	json	OK	String:[1,2]
js.objectagg	json	OK	String:{"1":"alice", "2":"bob", "3":"carol", "4":"dave", "5":"eve"}
js.extract	json	OK	String:2
js.extractstar	json	OK	String:7
js.value	json	OK	String:1
js.query	json	OK	String:[1,2]
js.length	json	OK	Integer:3
js.type	json	OK	String:ARRAY
js.typeobj	json	OK	String:OBJECT
js.typeint	json	OK	String:INTEGER
js.contains	json	OK	Integer:1
js.containspath	json	OK	Integer:1
js.mergepatch	json	OK	String:{"c": 3, "b": 2}
js.mergepreserve	json	OK	String:{"a": 1, "b": 2}
js.keys	json	OK	String:["a", "b"]
js.valid	json	OK	Integer:1
js.unquote	json	OK	String:x
js.quote	json	OK	String:"a\"b"
js.arrow	json	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'JSON) -> '$.a'' at line 1
js.arrow2	json	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'JSON) ->> '$.a'' at line 1
js.arrowcol	json	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '> '$.a' FROM jsontab WHERE id=1' at line 1
js.arrowcol2	json	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '>> '$.a' FROM jsontab WHERE id=1' at line 1
js.depth	json	OK	Integer:3
js.search	json	OK	String:"$.a"
js.set	json	OK	String:{"a": 1, "b": 2}
js.insert	json	OK	String:{"a": 1, "b": 2}
js.replace	json	OK	String:{"a": 9}
js.remove	json	OK	String:{"b": 2}
js.arrayappend	json	OK	String:[1, 2, 3]
js.arrayinsert	json	OK	String:[1, 2, 3]
js.compact	json	OK	String:{"a":1}
js.detailed	json	OK	String:{ "a": 1 }
js.exists	json	OK	Integer:1
js.overlaps	json	OK	Integer:1
js.equals	json	OK	Integer:1
js.normalize	json	OK	String:{"a":1.0E0,"b":2.0E0}
js.table.exists	json	OK	String:2
js.pretty	json	OK	String:{ "a": 1 }
dbl.c1	jsonnest	OK	String:{"k": [1, 2]}
dbl.c2	jsonnest	OK	String:{"k": [1,2,3,4,5]}
dbl.c3	jsonnest	OK	String:[{"id": 1},{"id": 2},{"id": 3},{"id": 4},{"id": 5}]
dbl.c4	jsonnest	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'JSON))' at line 1
dbl.c5	jsonnest	OK	String:{"k": [1,2,3,4,5]}
dbl.c6	jsonnest	OK	String:{"k": [1, 2, 3, 4, 5]}
dbl.c7	jsonnest	OK	String:{"a": 1, "k": [1, 2]}
dbl.c8	jsonnest	OK	String:{"k":[1,2,3,4,5]}
gf.l1	graph	OK	String:[{"name": "alice"},{"name": "bob"},{"name": "carol"},{"name": "dave"},{"name": "eve"}]
gf.l2	graph	OK	String:[{"name": "alice", "projects": [{"name": "apollo"},{"name": "gemini"}]},{"name": "bob", "projects": null},{"name": "carol", "projects": [{"name": "mercury"}]},{"name": "dave", "projects": null},{"name": "eve", "pr...
gf.l2q	graph	OK	String:[{"name": "alice", "projects": [{"name": "apollo"},{"name": "gemini"}]},{"name": "bob", "projects": null},{"name": "carol", "projects": [{"name": "mercury"}]},{"name": "dave", "projects": null},{"name": "eve", "pr...
gf.l2e	graph	OK	String:[{"name": "alice", "projects": [{"name": "apollo"}, {"name": "gemini"}]},{"name": "bob", "projects": null},{"name": "carol", "projects": [{"name": "mercury"}]},{"name": "dave", "projects": null},{"name": "eve", "p...
gf.l3	graph	OK	String:[{"name": "Eng", "emps": [{"name": "alice", "projects": [{"name": "apollo"},{"name": "gemini"}]},{"name": "bob", "projects": null}]},{"name": "Sales", "emps": [{"name": "carol", "projects": [{"name": "mercury"}]},...
gf.order	graph	OK	String:[{"id": 5},{"id": 4},{"id": 3},{"id": 2},{"id": 1}]
gf.empty	graph	OK	String:[]
gf.emptyraw	graph	OK	<null>
gf.nullelem	graph	OK	String:[100.5,90.25,120.75,80,null]
gf.nullobj	graph	OK	String:{"a": null, "b": 1}
gf.leafdate	graph	OK	String:{"d": "2020-01-15", "t": "2020-01-15 00:00:00", "n": 100.5, "dec": 1.25, "b": true}
gf.readback	graph	ERR	(conn=4) You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'JSON)' at line 1
gf.readbackcol	graph	OK	String:{"a":1,"b":[1,2,3]}
gf.checkedenv	graph	OK	String:[null, {"id": "c2"}]
gf.checkedenv2	graph	OK	String:[{"id": "c2"}]
