FIX.emp	fixture	OK	Long:5
FIX.dept	fixture	OK	Long:3
FIX.proj	fixture	OK	Long:3
FIX.empdept	fixture	OK	Long:4
JOIN.inner.c1	joins	OK	Long:4
JOIN.inner.c2	joins	OK	Long:4
JOIN.left.c1	joins	OK	Long:5
JOIN.left.c2	joins	OK	Long:5
JOIN.right.c1	joins	OK	Long:5
JOIN.right.c2	joins	OK	Long:5
JOIN.full.c1	joins	OK	Long:6
JOIN.full.c2	joins	OK	Long:6
JOIN.full.c3	joins	OK	Long:6
JOIN.cross.c1	joins	OK	Long:15
JOIN.cross.c2	joins	OK	Long:15
JOIN.natural.c1	joins	OK	Long:0
JOIN.self.c1	joins	OK	Long:3
JOIN.self.c2	joins	OK	Long:3
JOIN.using.c1	joins	OK	Long:5
JOIN.on_true.c1	joins	OK	Long:15
JOIN.on_1eq1.c1	joins	OK	Long:15
JOIN.lateral.c1	joins	OK	Long:4
JOIN.lateral.c2	joins	OK	Long:4
JOIN.leftlateral.c1	joins	OK	Long:5
JOIN.leftlateral.c2	joins	OK	Long:5
JOIN.asof.c1	joins	ERR	ERROR: syntax error at or near "ASOF" Position: 28
JOIN.asof.c2	joins	OK	Long:5
JOIN.three.c1	joins	OK	Long:5
SET.union.c1	setops	OK	Long:5
SET.unionall.c1	setops	OK	Long:8
SET.intersect.c1	setops	OK	Long:3
SET.intersectall.c1	setops	OK	Long:3
SET.except.c1	setops	OK	Long:2
SET.except.c2	setops	ERR	ERROR: syntax error at or near "SELECT" Position: 48
SET.exceptall.c1	setops	OK	Long:2
SET.order.c1	setops	OK	Integer:5
SET.orderlimit.c1	setops	OK	Integer:5
SET.orderlimitoff.c1	setops	OK	Integer:3
SET.branchlimit.c1	setops	OK	Long:4
SRC.dual.c1	sources	OK	Integer:2
SRC.dual.c2	sources	OK	Integer:2
SRC.dual.str	sources	OK	String:x
SRC.values.c1	sources	OK	Long:2
SRC.values.c2	sources	OK	Long:2
SRC.values.c3	sources	OK	Long:2
SRC.values.sel	sources	OK	String:b
SRC.subselect.c1	sources	OK	Long:4
SRC.subselect.nest3	sources	OK	Long:5
STAR.plain.c1	sources	OK	Long:5
STAR.qual.c1	sources	OK	Long:5
STAR.except.c1	sources	ERR	ERROR: syntax error at or near "(" Position: 42
STAR.except.c2	sources	ERR	ERROR: syntax error at or near "sal" Position: 42
STAR.except.c3	sources	OK	Long:5
EXISTS.c1	shapes	OK	Long:2
EXISTS.not.c1	shapes	OK	Long:1
SCALARSUB.d1	shapes	OK	Long:5
SCALARSUB.d3	shapes	OK	Long:3
SCALARSUB.sel3	shapes	OK	Long:3
CASE.c1	shapes	OK	String:y
CASE.noelse	shapes	OK	<null>
CASE.searched	shapes	OK	String:b
LIMIT.c1	shapes	OK	Integer:1
LIMIT.off.c1	shapes	OK	Integer:3
LIMIT.off.c2	shapes	ERR	ERROR: LIMIT #,# syntax is not supported Hint: Use separate LIMIT and OFFSET clauses. Position: 32
LIMIT.fetch.c1	shapes	OK	Integer:3
LIMIT.top.c1	shapes	ERR	ERROR: syntax error at or near "1" Position: 12
LIMIT.offonly.c1	shapes	OK	Integer:3
QUALIFY.c1	shapes	ERR	ERROR: syntax error at or near "rn" Position: 89
QUALIFY.c2	shapes	OK	Long:1
WIN.rownum.c1	windows	OK	BigDecimal:15
WIN.rank.c1	windows	OK	BigDecimal:13
WIN.denserank.c1	windows	OK	BigDecimal:9
WIN.percentrank.c1	windows	OK	Double:2500.0
WIN.cumedist.c1	windows	OK	Double:3000.0
WIN.ntile.c1	windows	OK	Long:7
WIN.lag.c1	windows	OK	Long:10
WIN.lag.n	windows	OK	Long:6
WIN.lag.def	windows	OK	Long:109
WIN.lead.c1	windows	OK	Long:14
WIN.firstvalue.c1	windows	OK	Long:5
WIN.lastvalue.c1	windows	OK	Long:15
WIN.nthvalue.c1	windows	OK	Long:8
WIN.sumover.c1	windows	OK	BigDecimal:25
WIN.countover.c1	windows	OK	BigDecimal:25
WIN.frame.rows_ubp_cr	windows	OK	BigDecimal:35
WIN.frame.rows_1p_1f	windows	OK	BigDecimal:39
WIN.frame.rows_cr_ubf	windows	OK	BigDecimal:55
WIN.frame.rows_ubp_ubf	windows	OK	BigDecimal:75
WIN.frame.rows_2p_1p	windows	OK	BigDecimal:16
WIN.frame.rows_short	windows	OK	BigDecimal:35
WIN.frame.range_ubp_cr	windows	OK	BigDecimal:35
WIN.frame.range_1p_1f	windows	OK	BigDecimal:39
WIN.frame.range_ubp_ubf	windows	OK	BigDecimal:75
WIN.frame.groups_1p_cr	windows	OK	BigDecimal:38
WIN.frame.intervalp.c1	windows	ERR	ERROR: syntax error at or near "1" Position: 82
WIN.frame.intervalp.c2	windows	OK	Long:5
WIN.frame.intervalp.c3	windows	ERR	ERROR: syntax error at or near "1" Position: 82
WIN.frame.intervalp.c4	windows	OK	Long:5
WIN.frame.intervalp.c5	windows	OK	Long:5
WIN.frame.intervalf.c1	windows	OK	Long:5
WIN.frame.intervalp.sub	windows	ERR	ERROR: function date(date, unknown) does not exist Hint: No function matches the given name and argument types. You might need to add explicit type casts. Position: 84
WIN.frame.intervalp.pgsub	windows	OK	Long:4
WIN.named.c1	windows	OK	BigDecimal:35
WIN.named.two	windows	OK	BigDecimal:34
WIN.ignorenulls.c1	windows	ERR	ERROR: syntax error at or near "NULLS" Position: 56
WIN.ignorenulls.c2	windows	ERR	ERROR: syntax error at or near "IGNORE" Position: 48
WIN.ignorenulls.fv1	windows	ERR	ERROR: syntax error at or near "NULLS" Position: 64
WIN.ignorenulls.fv2	windows	ERR	ERROR: syntax error at or near "IGNORE" Position: 56
WIN.ignorenulls.wa	windows	OK	Double:400.0
WIN.aggorder.c1	windows	ERR	ERROR: aggregate ORDER BY is not implemented for window functions Position: 28
WIN.aggorder.c2	windows	ERR	ERROR: function group_concat(character varying, unknown) does not exist Hint: No function matches the given name and argument types. You might need to add explicit type casts. Position: 28
WIN.aggdistinct.c1	windows	ERR	ERROR: DISTINCT is not implemented for window functions Position: 28
WIN.aggdistinct.grp	windows	OK	Long:2
WIN.aggorder.grp.c1	windows	OK	String:alice,bob,carol,dave,eve
WIN.aggorder.grp.c2	windows	ERR	ERROR: function string_agg(character varying, unknown, integer) does not exist Hint: No function matches the given name and argument types. You might need to add explicit type casts. Position: 8
WIN.aggorder.grp.c3	windows	ERR	ERROR: function group_concat(character varying, unknown) does not exist Hint: No function matches the given name and argument types. You might need to add explicit type casts. Position: 8
WIN.aggorder.grp.c4	windows	ERR	ERROR: function group_concat(character varying) does not exist Hint: No function matches the given name and argument types. You might need to add explicit type casts. Position: 8
WIN.filter.c1	windows	OK	Long:2
WIN.overempty.c1	windows	OK	BigDecimal:75
RETRY.values.alias1	sources	OK	Long:2
RETRY.values.alias2	sources	OK	String:b
RETRY.values.alias3	sources	OK	String:b
RETRY.values.bare	sources	OK	Long:2
RETRY.exceptall.c2	setops	OK	Long:2
RETRY.branchlimit.c2	setops	OK	Long:4
RETRY.offonly.c2	shapes	ERR	ERROR: LIMIT must not be negative
RETRY.offonly.c3	shapes	OK	Integer:3
TY.bool.ddl	types	OK	<nors>
TY.bool.ins	types	OK	<nors>
TY.bool.sel	types	OK	Boolean:true
TY.bool.cast	types	OK	Boolean:true
TY.bool.lit	types	OK	Boolean:true
TY.bool.lit0	types	OK	Boolean:false
TY.bool.cmp	types	OK	Boolean:true
TY.bool.cmpf	types	OK	Boolean:false
TY.bool.num	types	OK	Boolean:true
TY.bool.where	types	OK	Long:5
TY.bool.and	types	OK	Boolean:false
TY.int.ddl	types	OK	<nors>
TY.int.ins	types	OK	<nors>
TY.int.sel	types	OK	Integer:42
TY.int.cast	types	OK	Integer:42
TY.int.lit	types	OK	Integer:42
TY.bigint.ddl	types	OK	<nors>
TY.bigint.ins	types	OK	<nors>
TY.bigint.sel	types	OK	Long:9007199254740993
TY.bigint.cast	types	OK	Long:9007199254740993
TY.bigint.lit	types	OK	Long:9007199254740993
TY.hugeint.ddl	types	ERR	ERROR: type "hugeint" does not exist Position: 28
TY.hugeint.ins	types	ERR	ERROR: relation "ty_hugeint" does not exist Position: 13
TY.hugeint.sel	types	ERR	ERROR: relation "ty_hugeint" does not exist Position: 15
TY.hugeint.cast	types	ERR	ERROR: type "hugeint" does not exist Position: 56
TY.hugeint.c2	types	ERR	ERROR: type "int128" does not exist Position: 56
TY.hugeint.c3	types	ERR	ERROR: numeric field overflow Detail: A field with precision 38, scale 0 must round to an absolute value less than 10^38.
TY.hugeint.c4	types	ERR	ERROR: numeric field overflow Detail: A field with precision 38, scale 0 must round to an absolute value less than 10^38.
TY.hugeint.c5	types	OK	BigDecimal:17014118346046923173168730371588410572
TY.hugeint.c6	types	OK	BigDecimal:170141183460469231731687303715884105727
TY.hugeint.ovf1	types	ERR	ERROR: bigint out of range
TY.hugeint.ovf2	types	OK	BigDecimal:9223372036854775808
TY.hugeint.ovf3	types	ERR	ERROR: bigint out of range
TY.hugeint.sumovf	types	OK	BigDecimal:18446744073709551614
TY.dbl.ddl	types	OK	<nors>
TY.dbl.ins	types	OK	<nors>
TY.dbl.sel	types	OK	Double:1.5
TY.dbl.cast1	types	OK	Double:1.5
